winner,score1,score2,score3,score0,dealer,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,round11,round12,round13,round14,round15,round16,round17,round18,round19
2,134,164,136,117,1,"[0, 14, 11, 14]","[0, 0, 11, 0]","[12, 0, 12, 0]","[14, 0, 13, 10]","[14, 10, 0, 0]","[0, 11, 11, 12]","[0, 0, 12, 10]","[10, 10, 10, 0]","[11, 0, 10, 11]","[0, 0, 0, 10]","[11, 10, 0, 11]","[11, 10, 0, 11]","[13, 11, 10, 0]","[0, 12, 13, 10]","[11, 14, 10, 0]","[0, 10, 14, 11]","[0, 11, 13, 0]","[0, 11, 0, 12]","[10, 0, 14, 14]"
3,150,136,162,133,2,"[12, 13, 11, 0]","[12, 0, 12, 14]","[0, 12, 13, 12]","[0, 0, 0, 0]","[0, 10, 0, 11]","[0, 10, 11, 14]","[0, 12, 11, 10]","[10, 10, 11, 0]","[11, 10, 0, 0]","[11, 0, 10, 10]","[10, 11, 10, 11]","[0, 11, 10, 10]","[10, 12, 0, 11]","[10, 0, 13, 11]","[11, 12, 0, 0]","[10, 0, 13, 13]","[0, 13, 11, 14]","[14, 0, 0, 11]","[12, 14, 0, 10]"
3,134,125,152,129,3,"[13, 0, 12, 14]","[13, 0, 10, 13]","[12, 10, 0, 13]","[0, 0, 11, 11]","[11, 11, 0, 11]","[14, 10, 10, 0]","[12, 11, 10, 0]","[0, 0, 0, 10]","[10, 0, 10, 10]","[10, 0, 10, 10]","[0, 12, 10, 10]","[10, 0, 10, 0]","[0, 11, 10, 0]","[11, 11, 0, 12]","[0, 10, 11, 14]","[13, 11, 0, 11]","[0, 13, 0, 0]","[0, 14, 11, 13]","[0, 10, 0, 0]"
2,108,148,131,98,0,"[11, 11, 0, 0]","[0, 0, 12, 11]","[11, 0, 0, 0]","[0, 0, 12, 12]","[0, 0, 0, 11]","[0, 10, 10, 12]","[0, 11, 12, 10]","[11, 0, 11, 10]","[10, 0, 0, 0]","[11, 0, 10, 10]","[0, 11, 10, 11]","[10, 10, 0, 10]","[11, 10, 0, 0]","[0, 10, 11, 10]","[0, 10, 10, 0]","[12, 12, 11, 0]","[11, 0, 14, 12]","[0, 0, 13, 12]","[0, 13, 12, 0]"
0,134,124,104,161,1,"[11, 0, 0, 0]","[11, 0, 11, 12]","[0, 0, 12, 10]","[14, 0, 0, 11]","[10, 14, 11, 0]","[0, 0, 13, 0]","[10, 0, 0, 0]","[0, 10, 0, 10]","[11, 0, 10, 10]","[10, 10, 0, 10]","[11, 10, 0, 10]","[13, 10, 0, 10]","[12, 12, 10, 0]","[0, 0, 0, 11]","[11, 12, 10, 0]","[13, 10, 12, 0]","[0, 15, 12, 10]","[12, 14, 12, 0]","[12, 17, 11, 0]"
0,158,68,154,159,2,"[13, 0, 11, 13]","[11, 12, 0, 0]","[11, 0, 0, 12]","[0, 10, 0, 11]","[0, 11, 0, 0]","[10, 13, 0, 11]","[0, 0, 10, 0]","[11, 0, 10, 11]","[11, 10, 0, 11]","[11, 10, 10, 0]","[10, 10, 0, 11]","[10, 12, 0, 10]","[10, 11, 0, 11]","[12, 11, 0, 11]","[12, 0, 0, 10]","[0, 14, 12, 10]","[0, 11, 0, 12]","[12, 11, 15, 0]","[15, 12, 0, 10]"
3,124,63,176,135,3,"[10, 0, 0, 0]","[0, 14, 0, 0]","[14, 11, 0, 12]","[0, 10, 11, 15]","[0, 10, 0, 0]","[0, 0, 0, 10]","[11, 0, 11, 10]","[11, 0, 0, 0]","[11, 10, 0, 11]","[10, 0, 10, 10]","[11, 0, 10, 10]","[10, 0, 0, 10]","[10, 11, 0, 13]","[0, 11, 10, 13]","[0, 0, 0, 12]","[0, 14, 11, 12]","[13, 10, 0, 11]","[13, 12, 0, 12]","[11, 11, 0, 15]"
1,158,115,126,116,0,"[12, 13, 0, 13]","[0, 11, 15, 11]","[0, 11, 0, 12]","[0, 14, 0, 10]","[11, 10, 0, 13]","[0, 11, 11, 11]","[11, 10, 0, 0]","[10, 11, 10, 0]","[10, 0, 11, 0]","[10, 0, 10, 11]","[10, 0, 10, 10]","[0, 10, 0, 10]","[11, 11, 0, 12]","[0, 0, 10, 0]","[0, 10, 0, 0]","[10, 12, 14, 0]","[10, 0, 0, 0]","[0, 11, 13, 13]","[11, 13, 11, 0]"
2,126,134,115,128,1,"[11, 15, 13, 0]","[0, 0, 0, 13]","[0, 10, 15, 11]","[0, 0, 11, 0]","[0, 0, 12, 0]","[11, 0, 0, 11]","[10, 0, 0, 0]","[10, 10, 11, 0]","[10, 10, 0, 0]","[10, 11, 0, 10]","[10, 10, 11, 0]","[10, 11, 0, 11]","[10, 0, 12, 11]","[0, 10, 13, 12]","[10, 0, 0, 0]","[0, 12, 12, 13]","[13, 13, 0, 11]","[0, 14, 12, 12]","[13, 0, 12, 0]"
1,136,128,106,134,2,"[10, 11, 0, 15]","[0, 12, 0, 10]","[11, 12, 0, 12]","[14, 0, 10, 12]","[0, 0, 0, 11]","[12, 11, 11, 0]","[0, 12, 10, 0]","[0, 0, 10, 0]","[10, 0, 11, 10]","[10, 10, 10, 0]","[0, 11, 10, 10]","[11, 0, 10, 0]","[11, 10, 0, 0]","[0, 12, 0, 0]","[0, 11, 10, 15]","[10, 10, 12, 0]","[12, 0, 0, 0]","[11, 14, 13, 0]","[12, 0, 11, 11]"
1,169,120,147,97,3,"[0, 12, 13, 15]","[0, 11, 0, 10]","[10, 0, 0, 12]","[10, 0, 0, 0]","[0, 11, 13, 11]","[10, 10, 0, 13]","[0, 10, 11, 0]","[10, 11, 10, 0]","[0, 10, 10, 10]","[0, 10, 10, 10]","[11, 10, 0, 11]","[0, 12, 10, 10]","[10, 0, 0, 10]","[0, 11, 0, 0]","[11, 0, 12, 0]","[0, 12, 11, 11]","[12, 13, 10, 0]","[13, 14, 10, 12]","[0, 12, 0, 12]"
2,109,133,116,81,0,"[0, 12, 13, 13]","[13, 0, 11, 15]","[11, 0, 0, 0]","[0, 0, 11, 0]","[0, 12, 0, 0]","[0, 0, 11, 0]","[0, 12, 11, 10]","[0, 10, 10, 11]","[0, 0, 0, 10]","[10, 0, 10, 11]","[0, 10, 10, 11]","[10, 10, 12, 0]","[0, 10, 0, 0]","[11, 0, 0, 11]","[0, 12, 10, 12]","[11, 0, 0, 12]","[0, 0, 11, 0]","[0, 10, 13, 0]","[15, 11, 0, 0]"
3,127,123,157,115,1,"[10, 14, 0, 14]","[0, 0, 0, 0]","[0, 11, 13, 0]","[0, 11, 11, 0]","[0, 0, 11, 0]","[10, 13, 0, 11]","[10, 0, 0, 11]","[10, 11, 0, 11]","[10, 0, 10, 11]","[10, 10, 10, 0]","[10, 0, 11, 11]","[10, 0, 11, 10]","[0, 11, 10, 12]","[0, 11, 12, 12]","[11, 0, 0, 0]","[11, 12, 0, 13]","[0, 10, 13, 13]","[13, 0, 11, 13]","[0, 13, 0, 15]"
1,187,111,102,154,2,"[0, 12, 0, 0]","[0, 12, 11, 11]","[11, 12, 0, 12]","[14, 11, 0, 12]","[0, 13, 0, 0]","[11, 10, 12, 0]","[0, 11, 0, 10]","[0, 10, 10, 12]","[10, 10, 10, 0]","[11, 10, 10, 0]","[12, 10, 10, 0]","[11, 0, 10, 11]","[0, 10, 0, 0]","[11, 10, 12, 0]","[11, 0, 12, 10]","[10, 12, 0, 0]","[14, 11, 0, 12]","[13, 12, 14, 0]","[15, 11, 0, 12]"
0,148,107,150,159,3,"[12, 0, 13, 15]","[12, 13, 0, 12]","[0, 0, 0, 10]","[11, 13, 11, 0]","[11, 12, 0, 12]","[0, 0, 10, 10]","[11, 11, 0, 10]","[10, 0, 0, 0]","[10, 11, 10, 0]","[11, 10, 10, 0]","[0, 10, 11, 11]","[10, 10, 0, 11]","[12, 10, 0, 12]","[0, 12, 10, 11]","[11, 11, 0, 10]","[11, 10, 0, 13]","[0, 0, 11, 13]","[15, 0, 11, 0]","[12, 15, 10, 0]"
3,112,102,157,113,0,"[0, 0, 12, 12]","[13, 11, 0, 12]","[0, 0, 11, 11]","[0, 0, 14, 0]","[0, 12, 11, 10]","[11, 0, 12, 10]","[12, 10, 10, 0]","[0, 10, 0, 10]","[10, 10, 0, 0]","[0, 0, 10, 0]","[10, 10, 0, 10]","[10, 0, 12, 11]","[11, 0, 0, 11]","[0, 0, 0, 10]","[13, 11, 0, 0]","[0, 14, 10, 13]","[12, 13, 0, 13]","[0, 11, 0, 12]","[11, 0, 0, 12]"
1,143,107,122,140,1,"[15, 10, 0, 0]","[12, 12, 10, 0]","[15, 0, 0, 11]","[0, 10, 13, 14]","[13, 0, 11, 11]","[0, 0, 0, 11]","[0, 11, 0, 0]","[0, 10, 10, 12]","[0, 11, 10, 10]","[10, 10, 0, 11]","[0, 10, 10, 10]","[0, 0, 0, 10]","[11, 0, 13, 10]","[12, 12, 10, 0]","[11, 11, 0, 0]","[13, 12, 0, 0]","[0, 11, 0, 0]","[13, 0, 10, 12]","[15, 13, 10, 0]"
2,68,134,86,111,2,"[11, 15, 13, 0]","[12, 0, 0, 12]","[14, 0, 0, 11]","[0, 0, 12, 11]","[0, 0, 13, 0]","[10, 0, 11, 10]","[0, 0, 11, 0]","[10, 10, 10, 0]","[10, 0, 11, 10]","[10, 0, 0, 0]","[0, 11, 10, 11]","[12, 0, 10, 10]","[11, 11, 0, 11]","[0, 0, 11, 0]","[0, 10, 0, 0]","[0, 0, 11, 0]","[0, 0, 0, 0]","[0, 11, 0, 0]","[11, 0, 11, 0]"
3,120,162,175,108,3,"[12, 12, 12, 0]","[0, 0, 13, 12]","[0, 0, 13, 12]","[0, 0, 16, 11]","[0, 12, 10, 14]","[10, 0, 0, 12]","[12, 0, 11, 11]","[0, 10, 0, 10]","[0, 10, 11, 10]","[0, 10, 10, 11]","[11, 0, 10, 10]","[11, 0, 0, 0]","[11, 11, 10, 0]","[12, 10, 0, 0]","[14, 11, 0, 11]","[0, 0, 12, 12]","[15, 10, 10, 13]","[0, 12, 13, 13]","[0, 12, 11, 13]"
1,157,145,142,68,0,"[0, 11, 15, 14]","[0, 14, 0, 12]","[0, 10, 13, 12]","[13, 10, 11, 0]","[0, 11, 0, 0]","[0, 11, 0, 10]","[0, 11, 13, 10]","[0, 0, 11, 10]","[10, 0, 10, 11]","[0, 10, 10, 10]","[11, 11, 0, 10]","[10, 10, 12, 0]","[13, 10, 11, 0]","[0, 0, 11, 10]","[0, 0, 14, 10]","[0, 11, 0, 0]","[11, 0, 0, 0]","[0, 13, 14, 11]","[0, 14, 0, 12]"
3,114,85,132,122,1,"[12, 0, 0, 15]","[0, 0, 0, 12]","[12, 0, 0, 0]","[0, 11, 11, 13]","[0, 14, 10, 12]","[0, 10, 0, 12]","[10, 12, 0, 11]","[0, 10, 0, 0]","[0, 0, 10, 0]","[10, 10, 10, 0]","[10, 11, 0, 10]","[10, 0, 11, 0]","[0, 0, 10, 11]","[0, 10, 11, 12]","[11, 0, 0, 0]","[11, 0, 12, 12]","[12, 13, 0, 0]","[12, 0, 0, 12]","[12, 13, 0, 0]"
3,116,119,159,151,2,"[0, 0, 11, 12]","[11, 12, 0, 11]","[0, 11, 0, 12]","[14, 10, 0, 0]","[10, 0, 10, 14]","[11, 0, 0, 11]","[10, 0, 11, 12]","[11, 0, 10, 0]","[10, 11, 0, 11]","[11, 10, 10, 0]","[10, 0, 10, 11]","[10, 0, 10, 10]","[0, 12, 11, 10]","[10, 11, 0, 11]","[10, 0, 11, 12]","[0, 15, 0, 11]","[0, 0, 0, 11]","[13, 11, 14, 0]","[10, 13, 11, 0]"
2,135,148,129,139,3,"[11, 13, 15, 0]","[15, 12, 0, 11]","[0, 0, 13, 0]","[0, 0, 10, 12]","[12, 0, 12, 10]","[0, 13, 11, 10]","[11, 0, 10, 11]","[11, 10, 0, 10]","[0, 10, 11, 10]","[10, 0, 10, 10]","[0, 11, 10, 10]","[10, 11, 0, 0]","[10, 12, 10, 0]","[11, 10, 0, 13]","[12, 11, 11, 0]","[11, 0, 0, 0]","[0, 0, 11, 11]","[15, 11, 0, 0]","[0, 11, 14, 11]"
1,113,112,102,53,0,"[0, 12, 0, 0]","[0, 0, 0, 14]","[0, 10, 14, 0]","[0, 0, 0, 0]","[0, 12, 0, 0]","[0, 13, 10, 11]","[0, 12, 10, 10]","[10, 0, 0, 0]","[0, 10, 10, 12]","[10, 10, 10, 0]","[11, 10, 0, 11]","[0, 0, 11, 0]","[12, 12, 10, 0]","[0, 0, 0, 11]","[0, 12, 11, 10]","[0, 0, 0, 0]","[0, 0, 0, 10]","[10, 0, 14, 13]","[0, 0, 12, 0]"
0,104,147,129,167,1,"[10, 0, 0, 13]","[11, 0, 14, 13]","[12, 11, 0, 14]","[0, 13, 10, 11]","[12, 0, 0, 12]","[11, 12, 11, 0]","[11, 12, 10, 0]","[0, 0, 10, 0]","[10, 12, 0, 10]","[10, 10, 10, 0]","[0, 10, 0, 0]","[10, 0, 0, 10]","[0, 0, 10, 12]","[11, 13, 10, 0]","[12, 0, 12, 10]","[11, 11, 13, 0]","[14, 0, 12, 12]","[11, 0, 13, 0]","[11, 0, 12, 12]"
1,172,108,124,88,2,"[0, 14, 12, 12]","[11, 12, 0, 13]","[11, 12, 11, 0]","[12, 0, 0, 0]","[0, 10, 0, 13]","[0, 13, 10, 10]","[11, 12, 10, 0]","[11, 0, 10, 0]","[10, 10, 0, 0]","[10, 10, 0, 10]","[0, 11, 10, 10]","[0, 0, 0, 10]","[0, 10, 11, 10]","[0, 11, 11, 0]","[12, 10, 0, 0]","[0, 14, 11, 11]","[0, 0, 0, 11]","[0, 12, 12, 0]","[0, 11, 0, 14]"
3,131,76,140,138,3,"[11, 14, 0, 14]","[0, 0, 0, 11]","[13, 12, 0, 12]","[14, 0, 10, 10]","[0, 11, 11, 0]","[10, 0, 10, 11]","[11, 0, 11, 10]","[0, 0, 0, 11]","[10, 10, 0, 11]","[11, 10, 0, 0]","[0, 10, 0, 10]","[10, 10, 0, 0]","[0, 12, 10, 12]","[0, 10, 0, 0]","[13, 10, 0, 0]","[12, 11, 12, 0]","[11, 0, 0, 0]","[12, 11, 0, 15]","[0, 0, 12, 13]"
2,129,169,99,108,0,"[0, 12, 0, 0]","[11, 10, 15, 0]","[11, 0, 15, 11]","[0, 10, 12, 0]","[11, 11, 0, 12]","[0, 0, 13, 0]","[10, 11, 0, 0]","[0, 12, 10, 0]","[10, 0, 10, 10]","[11, 10, 0, 10]","[0, 10, 12, 10]","[10, 11, 11, 0]","[0, 0, 10, 0]","[0, 11, 10, 11]","[12, 0, 10, 12]","[11, 0, 14, 11]","[11, 0, 11, 0]","[0, 11, 0, 12]","[0, 10, 16, 0]"
2,158,161,99,136,1,"[13, 10, 14, 0]","[12, 14, 12, 0]","[12, 0, 0, 0]","[10, 0, 12, 0]","[0, 14, 11, 0]","[11, 0, 0, 0]","[10, 0, 11, 10]","[12, 10, 10, 11]","[12, 10, 0, 0]","[0, 10, 10, 10]","[0, 10, 10, 10]","[10, 10, 10, 0]","[10, 11, 12, 0]","[0, 12, 11, 11]","[12, 11, 0, 13]","[0, 12, 12, 11]","[0, 0, 14, 0]","[0, 11, 12, 12]","[12, 13, 0, 11]"
1,122,121,93,65,2,"[0, 0, 15, 0]","[12, 12, 0, 0]","[0, 10, 11, 14]","[0, 0, 11, 13]","[0, 11, 11, 13]","[11, 12, 10, 0]","[0, 10, 0, 0]","[10, 0, 10, 0]","[0, 0, 10, 11]","[0, 11, 0, 10]","[0, 0, 10, 10]","[0, 0, 10, 10]","[0, 11, 0, 0]","[0, 11, 0, 0]","[0, 10, 0, 0]","[0, 11, 0, 0]","[11, 13, 11, 0]","[10, 0, 12, 0]","[11, 0, 0, 12]"
1,164,105,136,107,3,"[0, 14, 0, 15]","[11, 14, 0, 12]","[10, 12, 0, 0]","[12, 13, 10, 12]","[0, 10, 0, 11]","[0, 12, 10, 11]","[10, 0, 12, 10]","[10, 11, 0, 11]","[0, 10, 10, 10]","[0, 11, 10, 10]","[0, 10, 10, 10]","[10, 0, 0, 0]","[0, 10, 10, 0]","[11, 0, 0, 0]","[11, 13, 10, 0]","[0, 0, 11, 0]","[0, 12, 12, 0]","[11, 12, 0, 13]","[11, 0, 0, 11]"
1,161,74,157,118,0,"[0, 12, 0, 12]","[11, 13, 0, 13]","[13, 0, 0, 11]","[12, 11, 0, 11]","[11, 11, 0, 10]","[10, 11, 0, 0]","[11, 0, 10, 0]","[10, 0, 0, 10]","[10, 11, 0, 11]","[0, 11, 10, 10]","[10, 11, 11, 10]","[0, 10, 11, 11]","[0, 10, 0, 0]","[0, 10, 10, 13]","[0, 0, 10, 11]","[10, 0, 12, 0]","[10, 12, 0, 14]","[0, 15, 0, 0]","[0, 13, 0, 10]"
0,122,126,147,151,1,"[0, 0, 13, 0]","[12, 13, 0, 11]","[0, 0, 11, 13]","[0, 0, 12, 0]","[0, 14, 11, 0]","[13, 0, 10, 11]","[11, 0, 11, 11]","[12, 10, 0, 11]","[10, 10, 11, 0]","[0, 11, 10, 10]","[10, 10, 0, 11]","[12, 0, 0, 0]","[11, 10, 0, 11]","[10, 11, 0, 13]","[0, 12, 10, 12]","[14, 11, 0, 12]","[11, 0, 14, 10]","[13, 10, 0, 0]","[12, 0, 13, 11]"
1,193,154,135,85,2,"[0, 14, 0, 0]","[0, 0, 0, 14]","[10, 0, 10, 15]","[11, 11, 0, 14]","[0, 12, 12, 11]","[12, 11, 0, 12]","[0, 10, 11, 0]","[11, 10, 10, 0]","[10, 10, 10, 0]","[0, 10, 10, 10]","[0, 10, 10, 0]","[11, 10, 10, 0]","[0, 12, 10, 11]","[10, 10, 0, 13]","[0, 11, 11, 0]","[10, 12, 12, 0]","[0, 12, 12, 12]","[0, 15, 11, 13]","[0, 13, 15, 10]"
2,118,133,102,129,3,"[0, 11, 13, 0]","[14, 12, 0, 0]","[11, 0, 0, 0]","[0, 10, 0, 12]","[0, 10, 13, 11]","[13, 10, 0, 12]","[0, 0, 10, 0]","[10, 10, 0, 0]","[0, 10, 11, 11]","[0, 10, 10, 11]","[10, 10, 10, 0]","[10, 0, 0, 10]","[10, 0, 11, 12]","[11, 0, 11, 11]","[0, 12, 11, 12]","[0, 0, 11, 0]","[11, 13, 0, 0]","[15, 0, 10, 0]","[14, 0, 12, 0]"
0,90,101,99,131,0,"[13, 0, 12, 11]","[0, 0, 11, 0]","[12, 0, 0, 0]","[0, 12, 0, 0]","[12, 11, 0, 0]","[11, 0, 10, 0]","[0, 0, 0, 11]","[10, 0, 12, 10]","[0, 0, 11, 0]","[10, 0, 10, 11]","[10, 10, 0, 10]","[10, 0, 0, 0]","[10, 11, 0, 11]","[0, 12, 11, 0]","[12, 0, 0, 11]","[0, 11, 12, 11]","[10, 12, 0, 13]","[0, 11, 12, 0]","[11, 0, 0, 0]"
3,100,154,162,124,1,"[0, 0, 12, 13]","[0, 10, 11, 16]","[0, 13, 11, 11]","[12, 12, 0, 11]","[12, 0, 13, 10]","[10, 0, 13, 11]","[0, 11, 10, 10]","[10, 10, 0, 0]","[0, 0, 10, 0]","[10, 10, 10, 0]","[10, 0, 0, 11]","[10, 0, 10, 12]","[11, 0, 10, 12]","[11, 11, 0, 11]","[12, 0, 11, 11]","[0, 0, 12, 0]","[0, 11, 0, 0]","[0, 12, 10, 12]","[16, 0, 11, 11]"
1,156,89,154,104,2,"[12, 12, 0, 13]","[11, 15, 0, 10]","[10, 11, 0, 13]","[11, 12, 0, 11]","[12, 0, 0, 0]","[0, 10, 0, 10]","[0, 11, 0, 11]","[12, 0, 10, 11]","[11, 11, 10, 10]","[0, 10, 11, 10]","[10, 10, 0, 10]","[0, 10, 10, 12]","[0, 10, 13, 11]","[0, 0, 11, 0]","[0, 0, 11, 0]","[0, 0, 0, 12]","[0, 10, 0, 0]","[0, 13, 13, 10]","[15, 11, 0, 0]"
1,164,121,138,111,3,"[10, 0, 0, 0]","[0, 15, 0, 11]","[0, 10, 10, 0]","[13, 11, 12, 0]","[0, 12, 10, 11]","[10, 13, 0, 10]","[0, 0, 11, 10]","[11, 11, 0, 10]","[10, 0, 10, 10]","[0, 10, 10, 11]","[12, 0, 10, 10]","[0, 11, 12, 10]","[0, 11, 0, 11]","[0, 11, 10, 0]","[12, 10, 0, 0]","[11, 12, 13, 11]","[0, 12, 0, 0]","[12, 0, 13, 12]","[10, 15, 0, 11]"
1,142,138,126,103,0,"[0, 12, 12, 15]","[13, 13, 12, 0]","[12, 10, 0, 12]","[0, 12, 0, 0]","[13, 11, 12, 0]","[0, 10, 0, 10]","[0, 11, 13, 10]","[11, 10, 0, 0]","[10, 10, 0, 0]","[10, 0, 11, 10]","[0, 0, 10, 11]","[0, 0, 11, 10]","[10, 11, 10, 0]","[0, 0, 11, 0]","[0, 12, 11, 11]","[13, 0, 11, 13]","[11, 10, 14, 0]","[0, 0, 0, 10]","[0, 10, 0, 14]"
0,145,104,123,157,1,"[14, 0, 11, 0]","[13, 11, 0, 0]","[0, 12, 14, 0]","[13, 11, 0, 11]","[10, 10, 11, 0]","[11, 12, 0, 10]","[10, 11, 0, 0]","[11, 0, 11, 11]","[10, 11, 11, 10]","[10, 10, 0, 11]","[0, 10, 0, 0]","[10, 0, 11, 11]","[11, 10, 0, 12]","[10, 0, 11, 0]","[0, 12, 0, 0]","[0, 0, 0, 11]","[12, 12, 0, 11]","[0, 13, 12, 11]","[12, 0, 12, 14]"
2,131,148,114,145,2,"[15, 0, 10, 12]","[0, 0, 0, 12]","[11, 0, 10, 14]","[12, 0, 13, 11]","[10, 10, 14, 0]","[11, 11, 0, 12]","[13, 10, 11, 0]","[11, 10, 11, 0]","[11, 11, 0, 10]","[10, 11, 10, 0]","[11, 10, 0, 10]","[10, 10, 0, 12]","[0, 11, 12, 11]","[10, 0, 10, 0]","[0, 0, 11, 0]","[0, 10, 14, 10]","[0, 14, 0, 0]","[10, 0, 12, 0]","[0, 13, 10, 0]"
0,152,124,163,167,3,"[12, 11, 0, 16]","[14, 0, 0, 0]","[12, 0, 12, 10]","[11, 12, 0, 12]","[10, 0, 12, 13]","[11, 10, 0, 12]","[11, 0, 12, 11]","[11, 10, 0, 10]","[10, 11, 10, 11]","[10, 0, 10, 10]","[10, 0, 10, 11]","[10, 11, 10, 0]","[11, 11, 0, 11]","[0, 10, 0, 12]","[12, 11, 10, 0]","[0, 14, 13, 10]","[0, 14, 0, 0]","[0, 13, 11, 14]","[12, 14, 14, 0]"
3,86,142,147,117,0,"[0, 0, 11, 0]","[15, 0, 11, 11]","[0, 0, 0, 12]","[11, 0, 0, 0]","[0, 0, 0, 11]","[10, 12, 0, 12]","[0, 10, 11, 12]","[10, 10, 11, 0]","[0, 10, 10, 11]","[10, 0, 10, 11]","[0, 0, 11, 10]","[10, 0, 11, 11]","[0, 0, 10, 0]","[12, 0, 11, 11]","[12, 12, 11, 0]","[0, 10, 13, 0]","[14, 11, 0, 12]","[0, 0, 11, 12]","[13, 11, 0, 11]"
2,154,162,118,114,1,"[0, 0, 13, 11]","[0, 11, 0, 0]","[0, 0, 12, 0]","[13, 11, 12, 11]","[10, 0, 13, 11]","[12, 0, 13, 10]","[11, 10, 11, 0]","[0, 0, 11, 10]","[10, 10, 0, 10]","[0, 11, 10, 10]","[10, 10, 11, 0]","[13, 10, 0, 10]","[0, 12, 10, 11]","[11, 12, 11, 0]","[0, 10, 0, 11]","[0, 12, 10, 13]","[0, 12, 0, 0]","[12, 12, 11, 0]","[12, 11, 14, 0]"
1,194,145,85,134,2,"[0, 15, 13, 11]","[0, 11, 13, 0]","[11, 12, 13, 0]","[0, 14, 10, 11]","[11, 12, 10, 0]","[10, 14, 10, 0]","[11, 0, 10, 10]","[10, 11, 10, 0]","[11, 10, 0, 0]","[0, 10, 10, 10]","[11, 10, 0, 11]","[11, 12, 10, 0]","[0, 13, 10, 0]","[0, 11, 0, 0]","[11, 0, 14, 10]","[14, 0, 0, 0]","[0, 13, 12, 12]","[12, 13, 0, 10]","[11, 13, 0, 0]"
1,156,113,135,134,3,"[0, 11, 11, 0]","[0, 0, 0, 0]","[12, 11, 10, 0]","[12, 0, 0, 11]","[11, 10, 0, 0]","[0, 11, 0, 0]","[0, 10, 12, 0]","[10, 0, 10, 11]","[10, 11, 0, 11]","[10, 0, 10, 10]","[11, 0, 11, 10]","[12, 11, 0, 10]","[10, 11, 12, 0]","[12, 13, 0, 10]","[0, 10, 12, 10]","[12, 10, 0, 13]","[12, 10, 0, 14]","[0, 11, 14, 13]","[0, 16, 11, 12]"
2,110,125,121,112,0,"[0, 0, 0, 17]","[0, 0, 0, 13]","[0, 12, 0, 0]","[13, 10, 12, 0]","[11, 0, 11, 13]","[10, 13, 11, 0]","[0, 0, 0, 10]","[10, 10, 0, 13]","[0, 0, 10, 0]","[10, 10, 0, 10]","[10, 10, 0, 11]","[0, 0, 10, 0]","[0, 10, 12, 11]","[0, 0, 11, 0]","[0, 11, 10, 12]","[12, 0, 13, 0]","[11, 12, 0, 0]","[12, 0, 13, 11]","[13, 12, 12, 0]"
0,111,132,127,136,1,"[14, 0, 12, 12]","[0, 13, 10, 13]","[10, 13, 0, 0]","[11, 0, 12, 10]","[0, 0, 11, 11]","[12, 11, 0, 11]","[12, 0, 11, 10]","[0, 10, 0, 0]","[10, 0, 11, 11]","[10, 10, 10, 0]","[0, 11, 10, 10]","[0, 10, 10, 12]","[10, 11, 0, 0]","[10, 0, 0, 0]","[11, 0, 11, 14]","[0, 11, 12, 13]","[14, 0, 0, 0]","[0, 11, 0, 0]","[12, 0, 12, 0]"
3,136,78,177,163,2,"[15, 0, 0, 11]","[11, 0, 0, 12]","[12, 0, 11, 12]","[13, 0, 0, 10]","[0, 12, 0, 10]","[12, 10, 0, 13]","[11, 10, 0, 12]","[11, 10, 0, 10]","[10, 0, 0, 10]","[10, 11, 10, 0]","[10, 0, 10, 11]","[0, 0, 0, 10]","[10, 12, 0, 10]","[0, 12, 11, 12]","[0, 10, 13, 10]","[12, 11, 0, 11]","[12, 13, 11, 0]","[14, 12, 12, 0]","[0, 13, 0, 13]"
3,103,75,137,123,3,"[0, 0, 0, 12]","[0, 0, 0, 0]","[11, 13, 0, 0]","[11, 0, 11, 14]","[12, 0, 11, 0]","[13, 10, 0, 0]","[10, 13, 0, 11]","[0, 0, 10, 0]","[10, 0, 10, 10]","[10, 10, 0, 10]","[0, 12, 10, 10]","[0, 10, 11, 10]","[0, 0, 12, 0]","[10, 12, 0, 11]","[12, 11, 0, 12]","[13, 0, 0, 0]","[11, 0, 0, 10]","[0, 12, 0, 13]","[0, 0, 0, 14]"
1,156,146,102,122,0,"[11, 14, 0, 14]","[0, 0, 13, 10]","[13, 11, 11, 0]","[0, 0, 13, 12]","[0, 12, 12, 10]","[11, 11, 11, 0]","[0, 11, 0, 10]","[10, 0, 12, 11]","[11, 10, 10, 0]","[0, 11, 10, 0]","[10, 10, 10, 0]","[11, 10, 0, 11]","[11, 10, 0, 11]","[0, 11, 10, 13]","[10, 10, 10, 0]","[11, 13, 11, 0]","[0, 0, 0, 0]","[13, 12, 13, 0]","[0, 0, 0, 0]"
1,133,130,86,105,1,"[0, 0, 0, 12]","[13, 0, 12, 0]","[0, 11, 10, 0]","[12, 0, 12, 11]","[10, 0, 0, 11]","[10, 12, 10, 0]","[0, 10, 0, 0]","[0, 0, 11, 0]","[0, 12, 10, 10]","[11, 10, 0, 10]","[11, 10, 10, 0]","[0, 11, 10, 0]","[0, 11, 0, 10]","[0, 11, 10, 11]","[11, 12, 11, 0]","[14, 10, 13, 0]","[0, 0, 11, 0]","[13, 13, 0, 11]","[0, 0, 0, 0]"
